2993.899084	1300.948519
2975.839880	289.682747
3002.740515	2279.035646
3002.225799	18985.196529
2998.111926	23689.718815
2990.671847	1243.812777
2996.193473	10886.968723
2998.226802	26929.621057
2983.813896	718.447156
3000.121516	19755.276066
2999.609965	16546.872923
2900.067240	33.076768
2921.918324	425.829615
2993.703974	562.589904
2992.332450	831.009638
2919.343219	160.075139
2949.316101	238.637802
2961.290426	62.368568
2996.749766	1104.646708
2985.515030	1368.513502
3003.284823	675.252283
2956.113766	2020.519940
2998.522918	28532.788194
2955.521769	121.499022
2950.230670	1288.567831
2959.186207	1190.567735
2958.621380	843.101602
2918.906347	991.162438
2982.644111	1191.235934
2936.232579	1319.289267
2997.700873	18507.967220
2999.858626	15960.144755
2964.685937	1181.724101
2997.363261	10430.966803
2998.252830	22083.616025
2999.345287	2742.062330
2999.260663	18305.892476
3002.682034	13637.117403
2996.543259	11842.119003
2945.853853	1899.623949
2998.218242	16646.395140
3003.730307	10411.000445
3000.199986	7382.176600
2964.901092	1214.296597
2965.136596	2256.287520
3001.216820	16350.340442
2996.858605	8181.131892
3002.586801	7446.996718
2978.892370	686.792769
3001.130896	24633.680958
2999.191030	4877.197779
2996.570152	11838.680655
2974.038322	2021.739565
2946.734491	1198.079126
2929.280534	978.391288
2983.612277	1176.128219
2990.241330	10.361392
2996.945475	5193.014204
2995.647310	2112.350946
2999.017583	12495.894652
2928.971350	1492.529153
2998.521396	20013.899677
2953.673214	2233.227785
2996.299524	2366.401571
2997.873710	7474.470086
2918.731388	143.687416
2998.359451	16749.901277
2919.249171	604.886328
2902.696281	1130.413913
2968.061121	1418.004399
2936.790396	62.629413
3001.478069	10956.581459
2998.296166	1216.909549
3001.304997	20676.875112
3003.030365	6443.279047
3004.125866	4136.557323
2961.586735	2748.435279
2966.628861	419.316377
2996.784836	9235.421987
2997.007829	15511.477823
2946.129464	1633.414335
3001.546231	16152.353232
2988.452941	194.982850
3000.771841	9432.133815
3001.448109	31423.543530
3003.783233	5595.719793
3001.610349	36344.434234
2983.517967	158.126740
3001.258797	25506.831382
2999.399949	7637.537091
3001.461793	32752.256454
2968.067851	1454.767988
2999.313266	11677.631194
2923.733799	1315.957282
2937.045958	468.926710
2966.420582	1240.173372
2978.341162	1304.618817
2998.513375	12754.075181
2947.810368	1952.015699
2995.486504	5218.817787
2992.675344	837.310393
2968.403876	648.281119
2997.605125	9433.746582
2998.394881	26896.572010
2960.288793	914.122578
2997.934830	10885.583526
3003.818007	12069.602768
2998.586371	7372.309877
2998.173746	31016.882197
3001.531080	6614.866898
2965.136628	2432.107766
2925.730498	494.545251
2999.763231	8865.595298
2972.330585	2043.197221
3002.668186	11391.900950
2987.303374	932.089178
3001.822300	18448.937225
2947.420361	1669.815920
3002.145519	21227.574633
2955.185591	76.568250
2947.144404	0.235787
3003.501968	11846.346614
2994.235433	2304.497217
