1.215891	146.312152
0.719216	146.978312
0.342719	147.262978
0.194343	147.587263
0.216194	148.227587
0.476216	150.172228
0.936476	151.910172
1.530936	154.951910
2.323531	159.238952
3.178324	164.215239
4.125178	171.288215
5.116125	180.547288
6.111116	191.696547
7.070111	204.639697
7.959070	217.420640
8.759959	231.561421
9.388760	243.599561
9.865389	254.067600
10.141865	260.718068
10.262142	264.716718
10.126262	262.904717
